frame,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,Xa,Ya,Xb,Yb,Xc,Yc,Xd,Yd,Xe,Ye,Xf,Yf,Xg,Yg
21,402.14285,55.964287,180.21349,83.55618,335.55405,106.41892,401.5,124.79412,471.2034,109.94068,526.7553,140.17021,573.5741,126.87037,516.2889,159.86667,258.9507,192.93661,489.25,209.53572,331.21054,202,139.1842,229.8158,384.08334,251.04167,582.1667,264.16666,318.42307,281.01282,469.90216,287.8913,528.5,344.3737,248.15218,343.93478,429.01514,377.16666,427.64816,433.27777,480.71875,446.625,384.7,218.5,141.94681,161.67021,332.5,468.27274,208.73685,232,203,85.12791,241.17424,51.015152,50.630436,174.58696,598.8309,95.01471,593.5885,233.33186,252.58511,95.202126,205.76471,377.2353,38.094593,54.662163,85.030304,31.560606,308.5,180.85715,139.5625,424.75,483.03278,56.04918,95.3,236.76666,260.41666,476.66666,200.86111,159.63889,174.375,215.72025,134.14243,251.26364,348.21942,321.57913,596.5517,322.51294,180.84503,372.94446,556.914,430.35483
22,403.96808,53.81915,175.77907,81.87209,336.125,104.958336,394.23914,129.60869,468.29593,109.15306,527.482,138.13063,570.03845,131.11539,517.7045,161.84091,257.08557,190.68018,488.4085,214.5196,333.85,202.9,141.27272,230.40909,385.96875,253.625,582.1087,264.19565,319.78125,279.09375,471.69812,286.70755,527.5357,345.59525,248.07143,344.88095,433.23077,376.84616,427.4655,432.39655,480.1857,451.3,386,222.38889,143.9842,162.61578,333.03333,468.1,213.18965,235.39655,202.59091,87.26768,243.02066,50.061985,47.764153,179.34906,599.0986,93.71831,595.2727,233.79091,251.01282,92.72222,205.98148,375.92593,38,57.3,85.81035,29.827587,306.67776,184.98889,133.71568,430.2647,484.075,56.8,95.88461,232.73077,259.36365,475.86365,199.26332,160.86095,171.61299,214.33615,134.0685,251.28082,348.17856,322.16428,597.26746,320.80698,181.29889,372.52792,557.7,429.7353
23,404.59677,53.60753,181.82935,81.97904,338.17123,104.678085,397.41013,130.2528,466.42307,107.34615,528.11664,135.725,568.3333,130.25,512.5417,159.57292,253.94643,192.26785,483.70834,213.1875,333.5,204.66667,143.87209,228.19768,386.14557,256.2342,583.1458,263.1875,320.28262,275.58694,472.34848,290.16666,526.4355,346.75806,248.3421,344.8684,427.9353,377.4294,428.07895,431.6842,481,450.08823,382.6,220.6,143.42554,162.70213,333.3421,469.60526,213.5,235.13333,204.53448,86.81035,243.82478,52.089745,47.576923,176.57692,600.03845,91.75175,596.82776,235.36554,247.70409,92.47959,205.38,372.94,37.636364,54.090908,83.39286,30.535715,312.70834,186.625,135.9,432.6,485.23984,58.47561,94.79412,228.70589,252.64607,474.20786,198.61539,160.00641,170.3625,211.9625,134.30487,253.07317,347.68073,323.18674,596.8514,318.94595,182.86813,371.41208,555.89636,427.9878
24,405.69193,52.79293,182.99342,81.585526,338.4125,103.625,398.2961,128.78156,471.1847,109.5,530.7727,138.15454,572.6429,125.87143,513.1316,159.71053,258.2422,191.21875,482.5862,214.2931,329.98685,201.10527,137.63954,226.08139,389.43054,256.25,586.40125,260.73456,318,280.11905,474.55942,290.96533,523.4388,345.56122,252.57143,344.0357,429.0484,380.87097,427.67142,432.6143,482.04544,448.77274,385.83334,215.03334,142.93243,161.67567,332.28946,465.6579,212.65384,234.34616,206.07143,83.64286,242.11864,54.27966,47.309525,169.64285,599.2368,92.74812,600.0641,235.26923,250.03912,93.839134,209.71739,372.63043,41.438774,53.010204,82.35,31.05,311.9479,186.5625,134.5,433.33334,484.55554,57.690475,95.333336,224.45833,248.92188,473.67188,197.55746,157.77011,170.33661,210.72223,134.87805,251.80487,349.7029,323.5797,596.03467,317.4901,183.45699,368.14517,555.2184,427.454
25,408.30197,53.5099,182.87254,83.8268,338.63113,106.05738,397.61652,126.57767,470.84744,110.330505,527.7523,137.09813,572.587,128.45653,514.25,157.58333,261.1875,190.35938,488.52798,214.75175,326.5645,198.82259,142.30952,226.56349,392.35715,254.35715,585.6687,262.68073,314.625,277.92044,475.5396,290.99506,527.63043,344.01086,252.59677,339.24194,428.4785,378.22043,427.77026,431.36487,479.8125,445.875,383.1111,215.33333,142.5396,159.96535,333,468,210.7,232.5,208.12627,91.318184,242.73586,53.320755,48.22222,170.66667,599.596,91.644,601.0128,233.7735,246.6,91.725,214.0119,369.17856,40.38889,52.537037,90.31035,31.431034,311.2479,187.38235,134.60527,427.9737,484.13702,55.862965,94.72581,225.7258,252.22093,473.48837,200.97223,156.38889,171.95782,210.16264,136.78485,250.36061,350.73334,323.11667,594.9495,316.47476,184.47253,369.2802,555.783,430.38678
26,410.15308,53.683674,182.60068,84.52685,342.2647,107.02941,396.86792,125.49056,470.87607,110.089745,529.6044,136.82173,570.9,127.20909,511.68518,156.01852,261.46225,189.40565,490.5,212.28947,330.72058,198.48529,140.1923,228.8077,387.66,255.67334,584.375,260.77274,314.59836,280.53278,476.85455,288.71817,529.58246,343.59277,250.88461,337.42307,425.42593,380.27777,427.93332,431.16666,482.36667,446.83334,386.01514,214.89394,144.2093,161.34883,331.2,471.2,206.372,230.548,208.3022,93.91758,244.49123,54.157894,47.192307,170.11539,601.10156,91.296875,601.23785,235.16019,251.67647,90.68627,214.06915,369.0585,36.07143,50.32143,89.75641,32.833332,313.82812,189.1875,133.78206,431.85898,483.26056,55.78169,90.42208,224.2013,248.28847,474.25,194.14189,158.45946,171.07031,212.30469,137.6065,250.93195,349.87415,321.7245,593.6068,316.91452,184.8793,368.33908,556.1375,428.01874
27,412.16,53.34,179.36111,83.98889,342.5,107.5,396.4091,125.1,471.43076,109.238464,530.3868,139.07547,567.25,125.4,510.08536,156.69513,257.6301,190.2317,487.34244,216.8091,328.64706,195.91176,140.68182,230.90909,389.7447,257.85107,581.9054,261.63513,318.93137,280.2843,476.51852,291.44446,531.7198,341.6868,251.24193,341.4355,426.06522,382.28262,426.70456,431.75,481.14102,450.80768,387.7787,216.43443,144.46808,160.94681,332.46,469.42,208.16942,231.58264,206.3125,95.8125,246.34091,52.03788,46.92857,167.78572,600.84485,92.67242,603.17145,236.4,248.14285,89.80357,216.70714,370.87143,36.97619,53.02381,92.833336,33.944443,311.4149,189.39362,135.76315,428.8684,483.0108,55.852516,90.833336,225.47917,250.28947,474.12106,193.6871,158.99678,173.69136,211.45062,138.53468,249.29768,349.12726,321.75455,592.1698,316.75943,184.49432,366.24432,557.7446,427.67987
28,407.3846,51.625,180.16019,84.898056,339.28262,104.210144,397.94116,124.539215,470.88733,109.246475,532.14,137.068,566.14703,125.79412,506.51053,154.8158,261.1389,189.95833,489.17764,216.6579,328.21796,200.42308,137.14,229.54,392.2903,255.87097,585.4318,259.93182,315.06668,278.0889,476.18268,291.375,530.9625,342.6,250.31482,341.98148,428.32758,382.81033,427.55127,431.57693,480.68182,453.95456,387.4625,214.375,145.37038,163.07408,333.03333,467.23334,212.05952,235.61905,207.27586,93.63793,246.9151,50.235847,43.045456,171.04546,599.6429,92.51504,599.38794,238.56035,250.62605,87.239494,212.56807,370.5576,39.109756,52.69512,96.289474,29.078947,311.6954,189.36208,135.875,427.75,482.33823,56.014706,93.7,225.18571,249.77103,473.014,194.57535,160.28082,174.67073,212.35365,137.98555,249.87572,349.20834,320.22916,591.12213,316.947,185.38757,367.642,560.05817,425.5756
29,407.72104,53.81579,180.64516,84.7043,344.01428,104.7,400.63266,126.18367,470.27875,109.52655,533.2317,135.71951,569.14703,128.26471,507.4785,155.39247,260.88095,191.7381,488.93332,215.09445,326.1875,200.1875,136.75,229.9,392.5392,255.26471,587.1147,259.5092,316.28824,277.1,475.60526,291.73157,526.3461,342.1154,252.9,341.7,429.25,382.79166,427.17346,429.35715,481.7,452.85,388.36566,215.36568,143.1055,160.44496,333.04544,469.22726,216.59525,236.9762,208.60811,93.95946,244.75,53.153847,40.7093,166.63954,602.6007,93.80935,598.1695,236.12712,252.58696,87.91739,208.89436,368.11267,37.09375,50.5625,96.8125,34.375,313.94775,189.51492,136.5,427.84375,484.25,58.890625,91.17164,226.14178,250.16667,472.6494,193.47931,161.54138,176.7518,210.04677,137.10564,249.55634,350.33823,318.65442,592.23706,318.1595,185.55733,370.04776,562.2093,429.27908
30,407.92343,54.301804,180.48766,81.25309,342.4,106.3,401.0982,127.19643,471.11017,109.45763,533.836,135.748,567.91174,124.20588,509.67142,157.25238,259.2244,189.90945,487.85583,215.35277,327.4091,198.09091,142.1207,230.44827,395.1346,254.75,584.8571,258.0119,319.06,275.74,474.54254,291.35107,531.8118,345.00537,256.375,342.91666,433.82053,383.41025,425.86206,431.5,481.2586,447.56897,386.5247,213.30247,145.24603,160.19841,333.42307,467.65384,217.67392,238.15218,207.74,90.63,247.55263,52.573685,41.78846,165.46153,604.07043,95.37324,599.6031,240.19072,252.98181,86.972725,206.89536,368.5775,36.807693,48.384617,97.14706,33.382355,312.11615,188.4798,136.55556,425.44446,483.67648,59.69853,89.7,229.16667,249.62766,473.01065,194.19179,162.57535,175.83333,213.10785,138.78902,248.12428,352.46814,317.8567,590.2225,318.0646,186.20253,373.1519,561.2635,430.47296
31,404.575,55.6,181.28261,82.526085,342.0484,108.048386,402.00452,129.5,470.85788,111.08947,533.9741,137.83621,575.1,120.7,511.03912,159.16087,261.51514,188.80302,489.26343,216.76881,329.29208,197.92574,137.76315,228.5,392.5291,252.46117,584.9298,257.4298,319.38235,275.41177,473.63846,289.7,531.9048,342.0119,252.31967,339.69672,434.96667,382.78888,427.31033,430.01724,480.91177,450.79413,385.7299,214.2931,146.58333,159.13333,328.47958,470.43878,213.6892,235.1892,206.64285,90.63265,250.32353,52.5,38.944443,162.90741,605.8,96.52857,601.2479,238.36554,253.12746,87.97059,212.87796,369.57874,39.52128,52.62766,94.47872,34.946808,311.2551,187.48979,130.3772,429.51755,485.62976,59.98855,86.666664,223.875,251.54546,474.20456,192.82927,158.19513,175.23334,214.47778,139.04494,250.2528,351.8356,318.93152,590.54974,319.25623,185.1519,371.22153,558.1,431.8111
32,407.9896,53.4375,182.07143,84.59524,338.46875,105.5,402.40195,133.02942,471.23044,109.62174,533.7917,135.675,572.1,123.58,510.57446,159.87234,259.164,190.556,489.38043,214.15218,329.8187,198.5879,137.1842,232.1842,394.11957,256.57608,585.5085,255.08475,315.46628,275.07303,475.1875,287.41965,534.54443,340.05554,248.375,337.75,435.9634,383.18292,427.19565,429.84784,479.9,455.3,388.03845,213.34616,145.625,155.75,324.55554,470.72223,211.84616,239.5577,209.03125,88.84375,245.05652,51.51739,43.623287,163.5822,605.4621,94.916664,604.04956,236.56306,255.84427,88.84426,215.27692,369.3923,36.3,53,90.195656,31.065218,312.7935,187.70653,137.76666,435.5,485.10666,59.646667,92.91304,225.26086,251.27907,474.81396,196.50636,159.57643,178.4927,216.97446,139.01875,251.51875,350.67242,318.7,590.8011,319.5269,186.12581,372.7,561.4817,432.18903
33,406.33,54.07,178.0849,84.95283,338.48148,105.68519,401.0463,129.44444,471.67474,110.76214,534.67096,135.56837,566.0625,124.84375,510.5,158.41667,261.6356,190.4322,489.5,213.28049,330.04944,196.98352,138.35,230.55,396.29364,254.65874,586.06757,253.45496,319.33334,276.56668,477.30768,288.69232,534.3,335.4,253.51613,339.67743,436.5,381,427.03845,429,481.2619,450.09525,388.15115,219.17442,147.94118,158.23529,324.8913,469.80435,209.08824,242.38235,204.32106,89.77368,242.73853,50.28899,43.36,161.66,606.04095,95.172134,603.6091,235.56363,256.07797,88.142204,217.30682,371.125,37.17857,54.857143,88.9,28.566668,313.9737,185.64737,135.46875,430.15625,484.30554,60.79861,92.76087,222.65218,253.42308,474.33655,197.37654,162.74074,179.94286,218.12857,138.57547,251.98428,350.6926,320.67776,589.66504,320.88834,187.75626,371.18124,561.1129,430.96237
34,406.47437,53.66239,181.4,83.31765,336.60416,103.666664,403.01282,127.70513,472.0327,110.23832,536.22174,134.53479,566.32355,123.26471,510.79126,161.09224,261.7131,191.13934,489.07144,213.2551,332.69354,195.85484,141.27777,231.2037,396.14633,256.90244,586.02563,252.61539,318.32925,277.86584,473.5,289.0659,530.36597,339.66495,253.79688,337.46875,432.0306,383.7143,428.25,429.6875,479.79413,451.32352,384.52246,218.7472,148.47826,157.67392,324.74,470.1,210.8793,238.81035,204.02222,88.933334,240.33018,48.59434,40.5,160.05173,605.69684,95.137794,605.36,235.43,255.13963,90.86937,212.94,372.15332,37.7,54.45,89.63333,29.833334,310.80768,184.32051,135.5,428.5,485.37234,61.33688,89.80137,226.82877,251.83333,476.125,197.44118,162.18382,180.92636,216.10464,137.77892,252.05103,352.27237,319.76828,589.209,322.35184,186.66766,372.73953,560.22314,432.94067
35,406.53668,53.472477,182.96286,82.75143,339.36154,105.48462,402.34348,128.61304,470.65686,111.10784,536.30164,135.02893,567.0455,125.77273,511.4914,163.6207,261.79507,192.63115,490.76,214.42,331.9878,194.57317,143.40411,230.92465,395.35715,259.35715,583.81744,254.84921,319.45746,277.8617,472.289,287.1147,530.6326,341.2857,247.875,340.45834,432.42648,386.20587,427.5566,430.0849,481.09375,448.75,382.55,222.05,142.6129,157.54839,324.60526,470.0263,215.94263,240.90984,202.53448,90.836205,243.91176,50.764706,39.02174,161.97826,604.81006,92.49225,603.03687,234.31053,257.27142,93.1,209.39923,370.23642,36.194443,53.444443,89.333336,30,315.2262,186.05952,135,427.16666,485.58572,62.307144,90.98,230.3,257.2647,477.02942,196.14815,162.2716,179.99193,214.96774,137.9606,251.88182,352.18655,318.96268,589.112,323.25955,187.05319,375.62057,560.24585,433.93094
36,406.56384,53.255318,181.22131,80.751366,342.125,107.4375,402.2846,128.96924,470.65533,110.752426,536.1609,136.12608,572.43024,126.174416,509.56,165.47,260.16666,190.83333,488.9659,213.61363,331.12857,199.24286,139.16667,232.83333,396.29166,255.72917,583.1863,253.30392,318.44446,277.04166,472.15714,287.55713,529.63086,343.71497,249.89394,341.86365,434.35715,385.62988,426.40768,431.42307,480.0625,453.5,384.92856,217.36734,142.3018,157.83333,324.6579,469.76315,212.925,237.4,201.12222,94.01111,240.79787,50.18085,37.416668,161.08333,604.9748,90.73741,603.7764,235.98781,260.9074,91.90741,215.08427,373.23035,36.5,52.5,88.03846,30.192308,315.07144,186.71428,132.28572,430.35715,485.7585,61.77891,89.388885,228.87038,255.26923,477.1154,194.10355,161.97337,180.43549,217.10484,138.97798,249.53773,350.8986,317.24826,590.36,326.03,189.58974,378.17307,560.5,431.1648
37,405.65317,51.364864,181.58969,81.16367,339.6744,105.26744,403.518,128.85135,467.17346,108.86735,536.5677,137.07143,569.9,124.4,510.10495,166.74692,260.109,189.6579,488.6236,214.15169,328.81818,195.81818,144.03847,233.48718,395.91464,256.57318,586.12744,253.11765,321.42856,275.2857,469,288.23215,525.939,343.52438,249.25676,336.1216,431.67392,385.19565,425.82858,431.27142,480.4091,450.5909,386.693,219.25438,140.41891,157.34685,325.05884,468.44116,212.75,241.3,200.73334,94.36667,245.84782,51.073914,37.22,162.9,605.6429,92.07143,603.37366,234.41579,260.2069,87.51724,219.83928,372.14285,42.033333,52.6,97.4,32,314.64633,188.18292,133.92857,428.57144,484.97018,63.956955,89.85065,227.92857,256.1154,471.5,194.77083,162.4375,181.35577,217.07692,141.70512,248.26923,351.3421,318.01974,593.6326,326.29593,190.34659,376.9716,559.2081,432.23514
38,408.6887,49.95283,180.83183,80.934975,343.2647,105.73529,404.5702,129.35088,471.71295,110.24074,536.756,138.284,577.4091,124.40909,511.61627,173.77907,259.77274,189.57272,488.0728,212.36407,324.2701,197.16667,146.04385,231.0614,395.15958,257,586.31903,250.98572,321.10464,272.38373,467.2293,290.04886,530.03,343.96,247.5,337.64285,431.42682,385.67075,421.8913,431.41306,480.71054,448.1842,383.86584,218.78049,141.91304,156.32608,328.5,469.76315,217.05556,236.15277,204.23494,93.96988,246.72522,51.50901,37.423077,164.39743,604.01447,95.03623,603.881,236.15715,258.5,89.0814,213.48245,369.8772,45.233334,49.166668,96.5,32.656864,317.3718,187.47437,134.74324,425.04053,484.95514,61.69872,93,225,257.07144,468.85715,193.41504,164.12746,182.67778,217.98148,142.02438,243.7683,352.60083,315.7773,590.77014,326.5379,191.53973,375.00333,560.3182,431.39774
39,405.94116,48.411766,181.23424,80.15315,338.13217,103.94827,402.04688,127.6875,471.72726,111.193184,536.1383,139.03192,574.45,125.525,509.51755,173.6228,259.45496,190.34685,488.87646,210.80588,324.04254,199.74467,146.43549,233.08064,395.13303,254.79358,586.8571,247.47322,323.16666,272.91666,464.6591,288.63635,530.87115,342.45877,250.36363,341.77274,431.96,383.62,423.51053,431.06842,481.63635,450.27274,385.5893,217.33928,143.48058,158.63593,325.70514,469.3718,221.73077,237.99039,204.7,96.06842,249.4697,49.954544,36.742424,164.68182,605.0874,94.47902,604.0909,235.33333,259.17212,89.040985,215.00589,370.9941,43.763157,54.394737,99.73333,32.5,316.67856,190.98215,135.60345,426.05173,483.42438,62.205883,94.07143,227.5,255.01111,474.21112,192.98863,161.74432,181.77777,217.5873,141.22728,243.85796,351.3015,316.78244,590.7268,327.36597,190.75,375.08783,559.3485,430.46466
40,405.48148,48.62037,182.8713,81.01899,337.8611,105.736115,403.3854,130.30208,474.47058,108.75,536.4483,135.68103,575.4815,122.68519,509.44318,171.01137,256.91818,191.51819,487.77777,212.51389,323.2957,197.65054,146.42308,234.03847,397.58334,256.27084,588.4804,248.00981,324.575,279.525,467.05032,288.13757,528.2049,343.64755,249.23914,339.5435,429.4189,383.14865,424.7931,432.27585,473.4091,450.77274,384.4186,216.87209,146.13792,158.25862,324.5,468.22415,219.46721,237.45082,208.86539,96.19231,248.76137,53.113636,36.033333,161.16667,603.9154,96.30769,604.40564,237.80188,259.42523,88.6215,214.4,375,45.766666,53.766666,99.9375,34.59375,315.3644,189.97458,134.02222,424.73334,484.27444,61.221806,96.73684,223.94737,249.57143,473.83673,193.13277,158.60735,181.47675,215.65117,140.88586,242.07065,351.4793,316.58276,592.36914,329.2383,191.77907,376.06976,560.1062,430.56735
41,405.43518,48.657406,182.81331,81.71459,341.80234,103.68604,403.2686,130.17769,471.044,109.636,536.3843,134.78926,579,119.68,510.021,168.09663,257.52438,192.37805,489.7381,214.40475,323.79474,194.64737,148.27777,233.94444,394.48914,255.95653,588.34,248.66,323.86584,276.9878,466.6145,288.41602,528.0692,346.13077,246.59525,337.59525,430.8684,382.20526,422.75925,432.0432,472.3095,451.11905,381.96155,214.44872,144.58333,157.32143,325.07895,471.07895,221.1842,241.27193,203.90909,96.21591,246.39131,51.195652,37.81818,165.72728,602.3374,94.76016,600.7895,239.64035,259.48114,89.56604,213.07446,372.62766,45.5,51.576923,101.861115,32,311.4375,189.07292,136.71428,423.40475,482.3722,60.32707,97.07143,221.85715,247.59402,473.34616,191.94385,156.61765,182.76414,215.34277,140.51053,241.83157,349,314.4297,592.2284,329.7428,190.42215,375.81137,560.0381,429.9061
42,407.62036,48.148148,182.41,81.77,342.27777,105.47222,402.42438,129.55042,471.22784,109.46835,539,132.11667,580.38635,119.13636,510.32794,167.5,259.73077,191.08461,491.2,210.55,322.5,194.47029,144.45555,234.94444,393.40656,258.71497,585.43396,250.31133,326.72858,280.07144,468.4375,287.20312,530.4659,346.93182,247.04546,335.86365,429.5353,381.2647,426.45123,432.54877,473.20587,450.08823,380.39474,217.63158,143.84782,158.16087,327.5339,470.22882,222.275,242.175,205.22414,93.44253,248.30952,50.690475,36.785713,164.81429,603.7403,94.37597,599.407,237.6628,258.68604,91.68604,214.94579,371.53613,39.160378,51.518867,97.058136,35.686047,307.6875,189.0625,136.08928,422.42856,482.72726,59.386364,92.6625,223.9,248.13414,472.2805,195.11363,158.58522,181.85811,215.43243,141.27515,241.2929,350.5633,313.98102,590.63544,330.5729,191.93787,375.4645,559.8615,430.01175
43,405.16388,50.15546,181.282,82.57109,343.78,101.94,401.41965,129.00893,471.09482,108.68104,538.51666,132.375,579.6667,121.666664,508.10275,170.06165,260.96835,192.63924,487.0783,211.5241,322.73712,197.86082,144.11765,232.82353,394.18182,260.36365,585.7475,251.07426,322.27274,278.43182,469.43332,285.28333,531.3161,346.81033,246.91667,342.58334,429.98053,382.0844,424.94446,434.7963,476.3125,450.59375,384.14706,218.88823,145.16667,157.29488,326.41666,469.16666,220.1,238.40909,205.05339,92.927185,244.91667,49.5,37.1,167.8,604.5441,93.661766,599.5777,236.78156,256.25,89.98,209.54425,369.45575,37.583332,53.208332,97.875,35.125,311.68668,190.22,137.27083,417.1875,483.3203,59.664062,94.388885,225.08333,244.23438,472.89062,197.29057,159.86125,179.32857,214.49048,142.9012,240.4521,352.55234,315.60464,593.2696,328.64215,190.80724,378.41565,558.44684,428.11353
44,405.61966,50.96154,181.12195,81.10366,339.25903,105.37952,401.2843,130.07843,471.08475,109.932205,536.90497,131.11157,579.3542,115.979164,508.48935,167.21277,258.03845,190.58461,488.56897,210.75287,321.7561,197.67073,144.67778,229.94444,395.53897,260.65585,586.5472,247.83018,323.25,281.97223,468.9111,286.84445,531.2059,348.07648,244.95976,343.75287,430.91464,380.37805,426.8784,433.33783,471.96155,450.19232,385.86365,218.95454,144.96153,157.8173,324.64285,468.75,220.6695,234.72034,205.59474,92.66842,245.1,49.442856,36.205883,166.94118,606.36725,91.08407,597.5,235.46117,260.3095,88.88095,209.43694,371.01352,36.441177,50.97059,97.72449,35.295918,311.19232,190.74039,136.83899,415.8729,483.66666,59.703705,93.62195,226.52438,245.65555,469.3889,194.93243,159.73244,179.03659,216.69513,140.47661,242.78654,350.43588,316.53204,594.07007,329.95892,190.67978,375.11237,559.3964,426.3919
45,405.9322,50.466103,182.10353,81.60132,341.42404,105.6519,402.43,130.42,472.0926,109.48148,536.9561,130.77193,579.0476,117.42857,505.14285,166.57143,258.07025,188.97934,485.90845,209.75352,319.55127,195.34616,147.51234,226.66049,397.43848,260.08463,586.7909,247.93637,322.98935,275.7553,466.35046,289.0514,531.20654,348.8913,246.43478,345.81885,433.3,377.9,426.66666,433.9524,473.16666,448.1,386.01065,216.92554,145.28992,159.03781,324.80768,468.2436,219.74529,232.17924,201.28378,89.445946,245.34848,45.772728,36.153847,163.88461,609.6811,88.31102,599.44495,237.72018,256.34314,88.4902,213.28125,367.7578,36.07895,53.236843,97.18604,35.604652,312.14383,194.59589,135.42,415.58,481.53906,57.773438,93.7,223.7,246.7093,470.36047,194.66478,158.32954,180.89706,214.88235,140.15497,243.97954,352.78,316.88858,594.7591,333.9,191.35635,373.15747,561.5102,424.87756
46,406.60785,49.019608,184.33173,81.24519,342.33334,107.94444,401.25,132.20833,470.73914,109.46377,537.3033,130.45901,578.6087,118.08696,508.26135,170.11363,258.34872,189.38235,488.1111,207.34445,320.725,197.575,148.40588,227.01765,396.53226,260.62903,583.4459,248.71622,323.75806,275.4355,467.18,289.756,529.6071,349.63095,247.12608,343.32608,432.73914,373.78262,425.93903,433.37805,472.35715,448.83334,385.42044,215.69318,147.38171,158.45699,325.4,471.4,217.17143,235.84285,206,91.14865,246.19565,46.804348,34.933334,163.4,608.73883,89.843285,599.7832,238.97787,251.88776,88.27551,211.84091,367.26135,37.61111,53.166668,93.257576,36.5,313.56976,195.19768,134.88461,414.46155,481.85938,57.921875,92.195656,225.93478,246.2395,471.35715,194.44643,157.67262,179.8985,215.56767,141.85838,245.48267,352.98,316.42572,594.37836,336.04956,188.11728,373.87036,559.0806,422.69815
47,407.63593,47.014565,185.69,81.615,339.6625,104.7625,403.16336,130.62871,470.6172,109.44531,537.6111,130.37038,578.31396,114.66279,509.08228,169.66455,257.26614,191.49193,491.0476,210.4762,318.36206,196.05173,146.58696,229.41304,396.30435,262.30435,587.5217,251.34782,324.4375,274.5625,466.8846,290.7564,532.3615,352.86923,244.42514,344.74063,431.06412,377.42307,427.2857,432.85715,472.67648,450.14706,385.79214,217.19662,148.38235,157.44118,325.26923,469.30768,220.11194,232.96269,207.45097,89.56863,247.01852,46.092594,36.166668,163.91667,610.7742,89.47581,598.5516,237.7371,255.23563,89.67242,212.97414,369.86206,41.32353,52.264706,97.43519,33.694443,311.73077,198.14615,132.04808,415.51923,481.5145,56.449276,90.96296,227.11111,248.20149,471.54477,195.39697,156.91212,179.03595,216.55229,140.84355,246.9049,352.68918,316.75946,593.2254,338.31866,190.07387,375.7841,557.7754,422.0894
48,408.57895,48.22807,184.78773,83.221695,342.9,103.645454,404.02042,131.34694,470.75674,108.804054,538.3318,132.11682,578.6786,111.64286,505.4565,166.04347,258.13416,190.93903,491.307,209.67545,322.4222,195.47778,151.80952,232.2619,395.175,263.225,586.9914,252.03448,324.67392,276.5435,466.87985,287.50775,529.28094,354.9,243.48112,346.46857,433.08823,376.44116,427.10974,431.89026,472.7857,450.2619,386.1087,217.45653,146.53076,158.7,324.5,470.55554,222.42728,229.48181,206.65909,90.818184,247.59091,52.590908,35.86842,159.13158,613.5323,87.90323,598.98956,234.60417,254.49039,88.13461,208.29091,372.07272,37.63793,52.706898,98.15,34.34,310.95456,201.5,133.2625,418.45,480.42426,53.742424,91.27778,226.63889,249.14035,470.0351,195.7449,157.4796,179.41791,217.01492,140.30447,248.05307,353.2784,318.61365,592.7414,337.18967,189.10112,376.38763,557.31915,422.82446
49,409.24258,49.044556,185.07648,83.32353,341.5702,106.39474,406.16177,131.23529,470.9611,109.15868,535.30304,130.77272,574.5645,108.51613,502.67075,165.5,256.08475,191.38136,489.83334,211.70987,325.59525,192.80952,147.56667,230.86667,394.07574,263.16666,586.15344,252.63861,321.5215,274.2097,466.73438,287.26562,529.8267,353.5198,243.18391,346.52298,433.7,377.47144,428.96667,431.7,472.9,450.7,382.57864,216.42134,148.71875,158.1875,328.3254,469.23016,222.5,228.90541,204.9762,94.28571,248.30487,51.42683,41.127117,163.6695,612.94,87.916,598.34467,231.57767,254.32883,86.12162,213.03044,373.21304,39.583332,55.166668,96.36885,35.31967,313.93436,194.97475,135.70224,417.76965,483.5103,55.664948,90.75,223.36111,251.05405,471.3243,194.33333,159.09027,178.73703,214.52963,140.86723,248.37006,353.6043,316.65338,593.20526,337.65262,187.63966,374.74023,555.9813,424.1215
50,409.19,46.35,184.78427,82.637054,340.04688,105.921875,403.1422,130.78441,470.59937,108.68633,537.0868,133.56612,575.0714,112.81868,504.10638,166.55319,255.97693,189.16924,490.15167,210.41011,322.59573,194.48936,147.71428,231.17857,394.17926,264.6887,585.307,253.11403,322.5,273.03683,466.8471,288.16116,528.3283,351.83334,244.6761,345.19812,430.33545,379.77847,428.57693,432.03845,477.1,450.36154,385.3889,217.59877,148.26,162.42,331.8,468.96667,221.37059,233.5,202.02632,95.23684,248.93182,52.363636,40.583332,167.5,613.812,88.444,597.72687,231.26471,254.61818,86.94546,210.83333,369.9,38.590908,53.454544,95.03488,35.104652,317.76086,195.02174,136.55682,416.4659,482.20312,55.03125,89.05,229.5,249.39655,471.2931,194.27142,160.08858,181.18115,215.3116,140.67262,249.67262,353.11874,315.8,593.746,338.45187,187.58188,374.51755,554.6518,424.2723
